chr4	321713	321833
chr4	327540	327753
chr4	328120	328240
chr4	333847	333967
chr4	356391	357711
chr4	483081	483321
chr4	484167	484407
chr4	489491	489731
chr4	491167	491407
chr4	492568	492808
chr4	499747	499987
chr4	504821	505061
chr4	505409	505769
chr4	507234	507714
chr4	510803	511043
chr4	514199	514559
chr4	517568	517808
chr4	522929	523169
chr4	609409	609889
chr4	618421	618650
chr4	619653	619773
chr4	637590	637830
chr4	637845	637965
chr4	638584	638704
chr4	639701	639821
chr4	639997	640117
chr4	640617	640857
chr4	641091	641331
chr4	642713	642833
chr4	644208	644448
chr4	645916	646036
chr4	646292	646412
chr4	646872	646992
chr4	647548	647668
chr4	647896	648016
chr4	648641	648761
chr4	649020	649140
chr4	650301	650421
chr4	651599	651839
chr4	653805	653925
chr4	656238	656358
chr4	657080	657200
chr4	657667	657787
chr4	657960	658080
chr4	661710	661830
chr4	662440	662560
chr4	662724	662844
chr4	663694	663814
chr4	664276	664396
chr4	664844	664964
chr4	665623	666223
chr4	666564	666684
chr4	666957	667197
chr4	667353	667593
chr4	668209	668449
chr4	668456	668696
chr4	669601	669721
chr4	669778	669898
chr4	669954	670143
chr4	670279	670519
chr4	672728	672968
chr4	717463	717583
chr4	718707	718827
chr4	721222	721342
chr4	727256	727376
chr4	728371	728491
chr4	745015	745255
chr4	748751	748871
chr4	749783	749903
chr4	833451	833571
chr4	833647	833887
chr4	834677	834889
chr4	835529	835769
chr4	843331	843571
chr4	848850	849090
chr4	850116	850356
chr4	850681	851281
chr4	852279	852519
chr4	854475	854715
chr4	860297	860417
chr4	860816	861056
chr4	861379	861619
chr4	865641	865881
chr4	866425	866665
chr4	867056	867296
chr4	867789	867909
chr4	872576	872816
chr4	874304	874424
chr4	877160	877280
chr4	877609	877849
chr4	880232	880352
chr4	881763	882003
chr4	888375	888590
chr4	895457	895577
chr4	896492	896612
chr4	897365	897485
chr4	915782	916022
chr4	931483	931723
chr4	931862	931982
chr4	934197	934317
chr4	934960	935080
chr4	935427	935547
chr4	936136	936256
chr4	936939	937179
chr4	939171	939291
chr4	939490	939730
chr4	941587	942307
chr4	944398	944518
chr4	944792	945032
chr4	945250	945370
chr4	945428	945668
chr4	945759	945879
chr4	946191	946431
chr4	946513	946753
chr4	946882	947122
chr4	948961	949081
chr4	949237	949357
chr4	949670	949910
chr4	950224	950344
chr4	950502	950622
chr4	950736	950856
chr4	950912	951152
chr4	951326	951446
chr4	951492	951612
chr4	951621	951861
chr4	952012	952369
chr4	952588	952708
chr4	954760	954880
chr4	956970	957090
chr4	963253	963373
chr4	970804	970924
chr4	970960	971080
chr4	971546	971786
chr4	972605	974165
chr4	974903	975503
chr4	984382	984502
chr4	984663	984783
chr4	985243	985363
chr4	985447	985687
chr4	985739	985979
chr4	986044	986284
chr4	986505	986745
chr4	986764	986947
chr4	987075	987434
chr4	987789	987909
chr4	987994	988234
chr4	996167	996287
chr4	1005946	1006306
chr4	1007408	1007528
chr4	1007566	1007909
chr4	1008095	1008455
chr4	1008686	1009042
chr4	1009093	1009213
chr4	1056745	1056985
chr4	1057358	1057478
chr4	1063393	1063513
chr4	1065170	1065290
chr4	1065320	1065440
chr4	1069652	1069772
chr4	1074537	1074657
chr4	1080529	1080649
chr4	1092101	1092221
chr4	1097137	1097257
chr4	1151231	1151471
chr4	1154156	1154396
chr4	1154762	1154996
chr4	1155046	1155282
chr4	1155629	1155869
chr4	1195999	1196239
chr4	1196639	1196879
