chr14	18447543	18448623
chr14	18623376	18623976
chr14	18628713	18628833
chr14	18628957	18629197
chr14	18631986	18632106
chr14	18633352	18633592
chr14	18635986	18636106
chr14	18641322	18641442
chr14	18643061	18643181
chr14	18644148	18644388
chr14	18652909	18653149
chr14	19285417	19286377
chr14	19318312	19319272
chr14	19365429	19366389
chr14	19414258	19415218
chr14	19458551	19459631
chr14	19473653	19474613
chr14	19513500	19514580
chr14	19552245	19553205
chr14	19571819	19572779
chr14	19598032	19598992
chr14	19655381	19656456
chr14	19681717	19682677
chr14	19735306	19736240
chr14	19736321	19736441
chr14	19761723	19762753
chr14	19780737	19781817
chr14	19827565	19827805
chr14	19829933	19830173
chr14	19833297	19833537
chr14	19833659	19833899
chr14	19834356	19834476
chr14	19836781	19836901
chr14	19837251	19837491
chr14	19838591	19838831
chr14	19839777	19840017
chr14	19843850	19843970
chr14	19849566	19849779
chr14	19851453	19851813
chr14	19854193	19854553
chr14	19864427	19864547
chr14	19881603	19881723
chr14	19882907	19883147
chr14	19883367	19883487
chr14	19884826	19884946
chr14	19888512	19888632
chr14	19889023	19889143
chr14	19890234	19890354
chr14	19892045	19892284
chr14	19892756	19892996
chr14	19893722	19894082
chr14	19894249	19894489
chr14	19894578	19894698
chr14	19895038	19895158
chr14	19895336	19895576
chr14	19895596	19895836
chr14	19906376	19906616
chr14	19906792	19906912
chr14	19907338	19907578
chr14	19907665	19907785
chr14	19909204	19909324
chr14	19909439	19909679
chr14	19910673	19910913
chr14	19910957	19911197
chr14	19911214	19911454
chr14	19911483	19911603
chr14	19911622	19911862
chr14	19912421	19912541
chr14	19913750	19913870
chr14	19914062	19914302
chr14	19915264	19915504
chr14	19915555	19915795
chr14	19916008	19916248
chr14	19916336	19916576
chr14	19916742	19916862
chr14	19916921	19917161
chr14	19917870	19918110
chr14	19918173	19918533
chr14	19918926	19919046
chr14	19919295	19919415
chr14	19919498	19919738
chr14	19919866	19920106
chr14	19920168	19920408
chr14	19920607	19920727
chr14	19921142	19921382
chr14	19921444	19921684
chr14	19921709	19921949
chr14	19922013	19922253
chr14	19922328	19922568
chr14	19922595	19922715
chr14	19922925	19923165
chr14	19924013	19924253
chr14	19924413	19924653
chr14	19925862	19926102
chr14	19927206	19927326
chr14	19927553	19927793
chr14	19928658	19928778
chr14	19928895	19929135
chr14	19929561	19929801
chr14	19933417	19933657
chr14	19933842	19933962
chr14	19934614	19934734
chr14	19938941	19939181
chr14	19939397	19939637
chr14	19941351	19941471
chr14	19941682	19941922
chr14	19942570	19942810
chr14	19943396	19943636
chr14	19944195	19944435
chr14	19945854	19946454
chr14	19985198	19985318
chr14	19985409	19985529
chr14	19985591	19985711
chr14	19985887	19986007
chr14	19986077	19986197
chr14	19986710	19986830
chr14	19986927	19987047
chr14	19987157	19987277
chr14	19989940	19990180
chr14	19990267	19990507
chr14	19992564	19992684
chr14	19993613	19993733
chr14	19993886	19994126
chr14	19994642	19994882
chr14	19994948	19995548
chr14	19996509	19996749
chr14	19997189	19997309
chr14	19997352	19997472
chr14	19997619	19997739
chr14	19998183	19998303
chr14	19998628	19998868
chr14	19999122	19999362
chr14	20007494	20007614
chr14	20010271	20010511
chr14	20012462	20012582
chr14	20012739	20012979
chr14	20013035	20013275
chr14	20014371	20014611
chr14	20048384	20048504
chr14	20048550	20049126
chr14	20094399	20095119
chr14	20121813	20122533
chr14	20128260	20128740
chr14	20178670	20179732
chr14	20231545	20232025
chr14	20237352	20237832
chr14	20285561	20286041
chr14	20308131	20308611
chr14	20319684	20320164
chr14	20339591	20340071
chr14	20429626	20430226
chr14	20493713	20494313
chr14	20527978	20528098
chr14	20528185	20528649
chr14	20530103	20530223
chr14	20530520	20530640
chr14	20531093	20531213
chr14	20531954	20532074
chr14	20532516	20532636
chr14	20532786	20532906
chr14	20533137	20533257
chr14	20533864	20533984
chr14	20534189	20534309
chr14	20534467	20534947
chr14	20537442	20537562
chr14	20537685	20537925
chr14	20538079	20538199
chr14	20538901	20539621
chr14	20555557	20555797
chr14	20555951	20556071
chr14	20556160	20556280
chr14	20556419	20556539
chr14	20556727	20556847
chr14	20557076	20557196
chr14	20557629	20557749
chr14	20557886	20558006
chr14	20558477	20558597
chr14	20558752	20558872
chr14	20559786	20559906
chr14	20560000	20560240
chr14	20560383	20560503
chr14	20560823	20560943
chr14	20561216	20561336
chr14	20568546	20568786
chr14	20568967	20569207
chr14	20569863	20570103
chr14	20571811	20572291
chr14	20580986	20581466
chr14	20595883	20596363
chr14	20608336	20608456
chr14	20611022	20611262
chr14	20611894	20613214
chr14	20613294	20613534
chr14	20613583	20613823
chr14	20614346	20614466
chr14	20614541	20614661
chr14	20614710	20614950
chr14	20616163	20616283
chr14	20616369	20616489
chr14	20616825	20617065
chr14	20618599	20619063
chr14	20619452	20620172
chr14	20620239	20620479
chr14	20620812	20620932
chr14	20621821	20622061
chr14	20622716	20622956
chr14	20623662	20623896
chr14	20624991	20625111
chr14	20625270	20625510
chr14	20625911	20626151
chr14	20626789	20626909
chr14	20628476	20629196
chr14	20629355	20629595
chr14	20629801	20629981
chr14	20630027	20630506
chr14	20630621	20631316
chr14	20631527	20631647
chr14	20692879	20694079
chr14	20749203	20749323
chr14	20749364	20749604
chr14	20749805	20749925
chr14	20750917	20751157
chr14	20768281	20768401
chr14	20768953	20769073
chr14	20771891	20772251
chr14	20890624	20890864
chr14	20891465	20891585
chr14	20891646	20891886
chr14	20892354	20892590
chr14	20895160	20895400
chr14	20895903	20896023
chr14	20896309	20896429
chr14	20897425	20897665
chr14	20898403	20898592
chr14	20898787	20899264
chr14	20900139	20900379
chr14	20900749	20900989
chr14	20901030	20901150
chr14	20901159	20901279
chr14	20901409	20901529
chr14	20902821	20902941
chr14	20903045	20903165
chr14	20904422	20904542
chr14	20906233	20906473
chr14	20907158	20907398
chr14	20907701	20907941
chr14	20908290	20908530
chr14	20909837	20910077
chr14	20911322	20911442
chr14	20921833	20921953
chr14	20930140	20930260
chr14	20935285	20935405
chr14	20999188	20999308
chr14	21000322	21000442
chr14	21001650	21001770
chr14	21006341	21006461
chr14	21006649	21006769
chr14	21012839	21012959
chr14	21014502	21014622
chr14	21014788	21014908
chr14	21015220	21015340
chr14	21015468	21015588
chr14	21025390	21025750
chr14	21026538	21026898
chr14	21027166	21027406
chr14	21030274	21030394
chr14	21030461	21031286
chr14	21033189	21033429
chr14	21034513	21034633
chr14	21036237	21036357
chr14	21037004	21037124
chr14	21037262	21037382
chr14	21037469	21037589
chr14	21037706	21037826
chr14	21038450	21038690
chr14	21038882	21039122
chr14	21039677	21039917
chr14	21041117	21041597
chr14	21041635	21041875
chr14	21049095	21049215
chr14	21060664	21061373
chr14	21061412	21062906
chr14	21062936	21063643
chr14	21074798	21074918
chr14	21107764	21108724
chr14	21171891	21172851
chr14	21203127	21204087
chr14	22113787	22114027
chr14	22127677	22127917
chr14	22136971	22137091
chr14	22140395	22140515
chr14	22142080	22142560
chr14	22142626	22142866
chr14	22145163	22145283
chr14	22148442	22148682
chr14	22149589	22149709
chr14	22305511	22305871
chr14	22306257	22306497
chr14	22306993	22307233
chr14	22308791	22309031
chr14	22309224	22309344
chr14	22309471	22309711
chr14	22309845	22309965
chr14	22310027	22310267
chr14	22310296	22310416
chr14	22310424	22310664
chr14	22312651	22312771
chr14	22312953	22313193
chr14	22313357	22313597
chr14	22314480	22314600
chr14	22314873	22314993
chr14	22315185	22315425
chr14	22317805	22318033
chr14	22318959	22319157
chr14	22351897	22352497
chr14	22368915	22369035
chr14	22369068	22369188
chr14	22369209	22369329
chr14	22372438	22372558
chr14	22373175	22373415
chr14	22375860	22375980
chr14	22380493	22380733
chr14	22380902	22381142
chr14	22381432	22381792
chr14	22382266	22382506
chr14	22382718	22382958
chr14	22383368	22383608
chr14	22383633	22383873
chr14	22384297	22384417
chr14	22384742	22385102
chr14	22411309	22411429
chr14	22411748	22411868
chr14	22412307	22412547
chr14	22414078	22414318
chr14	22414372	22415452
chr14	22415682	22415922
chr14	22415982	22416582
chr14	22440720	22440957
chr14	22440975	22441095
chr14	22441213	22441453
chr14	22443282	22443402
chr14	22443872	22444563
chr14	22444621	22444741
chr14	22445210	22445435
chr14	22448527	22448647
chr14	22450349	22450469
chr14	22459908	22460148
chr14	22461196	22461316
chr14	22461429	22461669
chr14	22461777	22461897
chr14	22462094	22462214
chr14	22463024	22463616
chr14	22463659	22463779
chr14	22463888	22464128
chr14	22465143	22465383
chr14	22465519	22465639
chr14	22465746	22465866
chr14	22466521	22466755
chr14	22467157	22467277
chr14	22467484	22467724
chr14	22468184	22468415
chr14	22485545	22485785
chr14	22486193	22486313
chr14	22486594	22486834
