chr13	18645970	18646330
chr13	18649046	18649766
chr13	18650339	18650579
chr13	18651471	18651711
chr13	18653825	18653945
chr13	18895192	18895312
chr13	18897061	18897181
chr13	18898550	18898670
chr13	18902587	18902707
chr13	18904605	18904725
chr13	18908345	18908465
chr13	18910169	18910289
chr13	18922199	18922319
chr13	18922383	18922503
chr13	18923274	18923394
chr13	18936567	18936687
chr13	18937366	18937486
chr13	18937594	18937714
chr13	18946014	18946217
chr13	18964956	18965076
chr13	18965554	18965674
chr13	18975308	18975428
chr13	19105874	19106114
chr13	19114212	19114426
chr13	19118540	19118860
chr13	19118981	19119447
chr13	19120551	19120671
chr13	19122091	19122451
chr13	19131077	19131317
chr13	19131324	19131444
chr13	19133787	19134027
chr13	19135162	19135282
chr13	19138521	19138761
chr13	19140473	19140713
chr13	19142319	19142559
chr13	19143327	19143447
chr13	19143934	19144054
chr13	19175287	19175527
chr13	19177766	19178006
chr13	19181650	19181770
chr13	19202371	19202491
chr13	19213686	19213806
chr13	19223388	19223628
chr13	19231450	19231570
chr13	19244352	19244712
chr13	19254471	19254951
chr13	19309642	19310002
chr13	19310802	19311162
chr13	19323481	19323601
chr13	19323804	19324141
chr13	19324243	19324363
chr13	19661019	19661739
chr13	19694806	19695646
chr13	19876264	19876384
chr13	19876766	19876886
chr13	19885413	19885533
chr13	19904226	19904457
chr13	19911692	19911932
chr13	19961451	19961691
chr13	19984575	19984695
chr13	19997852	19997972
chr13	20046506	20046626
chr13	20055053	20055173
chr13	20061917	20062037
chr13	20063072	20063192
chr13	20063728	20063848
chr13	20064448	20064568
chr13	20068273	20068393
chr13	20069145	20069265
chr13	20070780	20070900
chr13	20071586	20071706
chr13	20073837	20074077
chr13	20077148	20077268
chr13	20087914	20088034
chr13	20097878	20097998
chr13	20103137	20103257
chr13	20110443	20110683
chr13	20113422	20113542
chr13	20115548	20115788
chr13	20116979	20117099
chr13	20125980	20126100
chr13	20128476	20128596
chr13	20135629	20135749
chr13	20143084	20143204
chr13	20162838	20162958
chr13	20163133	20163373
chr13	20176246	20176449
chr13	20193753	20194113
chr13	20201166	20201406
chr13	20203939	20204299
chr13	20209842	20209962
chr13	20229545	20229785
chr13	20255839	20256079
chr13	20259089	20259209
chr13	20259558	20259798
chr13	20260569	20260809
chr13	20262539	20262779
chr13	20268184	20268424
chr13	20268869	20269229
chr13	20271270	20271510
chr13	20272259	20272499
chr13	20272929	20273169
chr13	20279564	20279804
chr13	20280527	20280767
chr13	20281172	20281412
chr13	20281897	20282137
chr13	20293809	20294049
chr13	20294229	20294469
chr13	20299201	20299321
chr13	20314990	20315230
chr13	20315846	20316086
chr13	20327834	20327954
chr13	20334806	20335046
chr13	20340727	20340847
chr13	20374782	20374902
chr13	20446955	20447555
chr13	20451822	20451942
chr13	20453575	20453815
chr13	20455353	20455953
chr13	20460009	20460481
chr13	20460520	20461462
chr13	20463356	20463596
chr13	20517814	20518174
chr13	20612724	20612844
chr13	20613019	20613139
chr13	20618884	20619124
chr13	20619282	20619522
chr13	20627228	20627348
chr13	20627770	20628010
chr13	20630042	20630282
chr13	20632023	20632143
chr13	20633911	20634031
chr13	20640092	20640572
chr13	20644440	20644680
chr13	20644729	20644849
chr13	20648504	20648624
chr13	20649029	20649389
chr13	20965379	20965499
chr13	20967258	20967498
chr13	20968184	20968304
chr13	20975030	20975270
chr13	20982120	20982240
chr13	20986464	20986584
chr13	20993364	20993484
chr13	20994705	20994825
chr13	21011418	21011538
chr13	21011751	21011871
chr13	21039009	21039129
chr13	21076062	21076302
chr13	21144009	21144369
chr13	21153172	21153292
chr13	21173313	21173631
chr13	22675810	22676050
chr13	22706740	22706860
chr13	22722752	22722872
chr13	22751437	22751677
chr13	22767529	22767649
chr13	22792837	22792957
chr13	22796473	22796713
chr13	22802261	22812329
chr13	22812412	22813841
chr13	22825909	22826029
chr13	22826621	22828181
chr13	22830426	22830666
