chr21	9928723	9928963
chr21	9930670	9930790
chr21	9932163	9932283
chr21	9936213	9936333
chr21	9938233	9938353
chr21	9941934	9942054
chr21	9943775	9943895
chr21	9955706	9955826
chr21	9955890	9956010
chr21	9956777	9956897
chr21	9963750	9963870
chr21	9964553	9964673
chr21	9964781	9964901
chr21	9966478	9966718
chr21	9973097	9973300
chr21	9974748	9974868
chr21	9981581	9981701
chr21	9990906	9991026
chr21	9991846	9991966
chr21	9993138	9993258
chr21	9995538	9995658
chr21	13904380	13904980
chr21	13909311	13909431
chr21	13909555	13909795
chr21	13912533	13912653
chr21	13914298	13914538
chr21	13916971	13917091
chr21	13922529	13922649
chr21	13924009	13924129
chr21	13925095	13925335
chr21	13933648	13933888
chr21	13935527	13935767
chr21	14403168	14403288
chr21	14438782	14439022
chr21	14446760	14446880
chr21	14457602	14457722
chr21	14459378	14459618
chr21	14460538	14460658
chr21	14475940	14476060
chr21	14480151	14480271
chr21	14483178	14483658
chr21	14501056	14501176
chr21	14667782	14668502
chr21	14669823	14670047
chr21	14672377	14672617
chr21	14675384	14675744
chr21	14677238	14677358
chr21	14780084	14780324
chr21	14792588	14792828
chr21	14794703	14794943
chr21	14804457	14804697
chr21	14806580	14806820
chr21	14811038	14811278
chr21	14815317	14815437
chr21	14840364	14840484
chr21	15258845	15262445
chr21	16024562	16024682
chr21	16057059	16057179
chr21	16060138	16060378
chr21	16072035	16072275
chr21	16085652	16085892
chr21	16093929	16094049
chr21	16099259	16099499
chr21	16102976	16103096
chr21	16105303	16105423
chr21	16112841	16113081
chr21	16118172	16118412
chr21	16119143	16119263
chr21	16120354	16120594
chr21	16121159	16121399
chr21	16124695	16124815
chr21	16125584	16125824
chr21	16127517	16127757
chr21	16136538	16136778
chr21	16158426	16158666
chr21	16160444	16160564
chr21	16164237	16164357
chr21	16168534	16168774
chr21	16171963	16172203
chr21	16172458	16172698
chr21	16365296	16365536
chr21	16488598	16488838
chr21	16525216	16525336
chr21	16685766	16685886
chr21	16833259	16833379
chr21	16834000	16834120
chr21	16884411	16884531
chr21	17807279	17807399
chr21	17841178	17841418
chr21	17845919	17846159
chr21	17853122	17853362
chr21	17854831	17855071
chr21	17855475	17855715
chr21	17859568	17859928
chr21	17888221	17888581
chr21	17892789	17893029
chr21	17898997	17899237
chr21	17903126	17903366
chr21	18087565	18087805
chr21	18089366	18089486
chr21	18090737	18091337
chr21	18112322	18112562
chr21	18539390	18539510
chr21	18550671	18551031
chr21	18551116	18551356
chr21	18554370	18554490
chr21	18556969	18557089
chr21	18560123	18560243
chr21	18564114	18564354
chr21	18569334	18569574
chr21	18573139	18573259
chr21	18575198	18575438
chr21	18588424	18588664
chr21	18588755	18588875
chr21	18591909	18592029
chr21	18607124	18607244
chr21	18609328	18609448
chr21	18620569	18620809
chr21	18623299	18623539
chr21	18626256	18626376
chr21	18635557	18635788
chr21	18637648	18637888
chr21	18638135	18638255
chr21	18647045	18647285
chr21	18647860	18648076
chr21	18653937	18654057
chr21	18659321	18659441
chr21	18666327	18666566
chr21	18677770	18678010
chr21	18692040	18692160
chr21	18692331	18692571
chr21	18697617	18697857
chr21	21292719	21292839
chr21	21574745	21574865
chr21	21578367	21578607
chr21	21580531	21580651
chr21	21586243	21586483
chr21	21618512	21618752
chr21	21629655	21629895
chr21	21632532	21632772
chr21	21668008	21668248
chr21	21704438	21704678
chr21	21712651	21712771
chr21	21726265	21726505
chr21	21760857	21760977
chr21	21762794	21763034
chr21	21771452	21771692
chr21	21803039	21803264
chr21	21828668	21828908
chr21	21832033	21832153
chr21	25868134	25868254
chr21	25879881	25880001
chr21	25881867	25881987
chr21	25882981	25883101
chr21	25886951	25887191
chr21	25888048	25888168
chr21	25891480	25891600
chr21	25893955	25894075
chr21	25895533	25895653
chr21	25897928	25898168
chr21	25900614	25900854
chr21	25901561	25901681
chr21	25933977	25934097
chr21	25978038	25978158
chr21	25984042	25984162
chr21	25987894	25988134
chr21	25992840	25993080
chr21	25996342	25996462
chr21	26000155	26000275
chr21	26003564	26003684
chr21	26006483	26006603
chr21	26008778	26008898
chr21	26018780	26018900
chr21	26019349	26019589
chr21	26023774	26024014
chr21	26035758	26035878
chr21	26039343	26039583
chr21	26043199	26043319
chr21	26046113	26046473
chr21	26052168	26052408
chr21	26056460	26056580
chr21	26058341	26058581
chr21	26058752	26058992
chr21	26063179	26063419
chr21	26175842	26175962
chr21	26185857	26186097
chr21	26191745	26191865
chr21	26199173	26199293
chr21	26205914	26206154
chr21	26248764	26248884
chr21	26249755	26249995
chr21	26269212	26269452
chr21	26270114	26270234
chr21	26276474	26276714
chr21	26291513	26291633
chr21	26294164	26294404
chr21	26315931	26316051
chr21	26316228	26316348
chr21	26345163	26345403
chr21	26347418	26347538
chr21	26384074	26384314
chr21	26406130	26406370
chr21	26464720	26464840
chr21	26762635	26762875
chr21	26774420	26774660
chr21	26860446	26860566
chr21	26867033	26867153
chr21	27131758	27132478
chr21	27132596	27132836
chr21	27133744	27133984
chr21	27134037	27134277
chr21	27134428	27134788
chr21	27135151	27135391
chr21	27135993	27136233
chr21	27136521	27136881
chr21	27138359	27139199
chr21	27218226	27218826
chr21	27224043	27224283
chr21	27226161	27226401
chr21	27227022	27227262
chr21	27228617	27228977
chr21	27237533	27237773
chr21	27248874	27249114
chr21	27259429	27260629
chr21	29170570	29170690
chr21	29172335	29172575
chr21	29174048	29174168
chr21	29176337	29176457
chr21	29177146	29177266
chr21	29179351	29179591
chr21	29224611	29224731
chr21	29225311	29225551
chr21	29226639	29226879
chr21	29229291	29229531
chr21	29230684	29230924
chr21	29235385	29235625
chr21	29237448	29237568
chr21	29237798	29238158
chr21	29238562	29238802
chr21	29239951	29240191
chr21	29240292	29240532
chr21	29241727	29241847
chr21	29246344	29246464
chr21	29247369	29247609
chr21	29250927	29251167
chr21	29251476	29251716
chr21	29252535	29252775
chr21	29253590	29253950
chr21	29254684	29254924
chr21	29260018	29260138
chr21	29260547	29261387
chr21	29263606	29263846
chr21	29264719	29264959
chr21	29265430	29265670
chr21	29275281	29275495
chr21	29276474	29276594
chr21	29278878	29279118
chr21	29280319	29280439
chr21	29280904	29281144
chr21	29286916	29287036
chr21	29300605	29300845
chr21	29301894	29302373
chr21	29302405	29302525
chr21	29302579	29302819
chr21	29313375	29313495
chr21	29322075	29322195
chr21	29324755	29324995
chr21	29329020	29329140
chr21	29330454	29330574
chr21	29331441	29331681
chr21	29332514	29332634
chr21	29333162	29333396
chr21	29333656	29333776
chr21	29334782	29334902
chr21	29336190	29336310
chr21	29336631	29336751
chr21	29337582	29337822
chr21	29340834	29341545
chr21	29342939	29343059
chr21	29344266	29344386
chr21	29347951	29348191
chr21	29348198	29348438
chr21	29350645	29350765
chr21	29354672	29354912
chr21	29355406	29355646
chr21	29355663	29355783
chr21	29356317	29356437
chr21	29356503	29356623
chr21	29356654	29356774
chr21	29357512	29357752
chr21	29359108	29359348
chr21	29360878	29360998
chr21	29361052	29361292
chr21	29361702	29361942
chr21	29363594	29363714
chr21	29364423	29364543
chr21	29367692	29367812
chr21	29380020	29380140
chr21	29386581	29386821
chr21	29443351	29443471
chr21	29454130	29454250
chr21	29468873	29469113
chr21	29615469	29615709
chr21	29620197	29621637
chr21	29623661	29623901
chr21	29636567	29637047
chr21	29645813	29645933
chr21	29831379	29831619
chr21	29847701	29847941
chr21	29849188	29849548
chr21	29855808	29856048
chr21	29871143	29871383
chr21	29875554	29875794
chr21	29881548	29881788
chr21	29883011	29883251
chr21	29885299	29885419
chr21	29890678	29890798
chr21	29893014	29893134
chr21	29936968	29937208
chr21	29945275	29945515
chr21	29948967	29949087
chr21	29967144	29967384
chr21	29983867	29984184
chr21	29988049	29988289
chr21	30233510	30233750
chr21	30460108	30460828
chr21	30509415	30510135
chr21	30576311	30576748
chr21	30576793	30577138
chr21	30613547	30614267
chr21	30631185	30631905
chr21	30642576	30642816
chr21	30665838	30666438
chr21	30690234	30690834
chr21	30719541	30720141
chr21	30724405	30725005
chr21	30734483	30734963
chr21	30774190	30774550
chr21	30781338	30781578
chr21	30785843	30786203
chr21	30790991	30791351
chr21	30796049	30796289
chr21	30835814	30836054
chr21	30855263	30855503
chr21	30892849	30893089
chr21	30895263	30895503
chr21	30907866	30908106
chr21	30910549	30910669
chr21	30910739	30910859
chr21	30929432	30929672
chr21	31041082	31041202
chr21	31041360	31041480
chr21	31049325	31049445
chr21	31049541	31049661
chr21	31107193	31107433
chr21	31175168	31175768
chr21	31332417	31332657
chr21	31414551	31415031
chr21	31418676	31418916
chr21	31421237	31421357
chr21	31424392	31424512
chr21	31425047	31425167
chr21	31430115	31430235
chr21	31435251	31435723
chr21	31441077	31441197
chr21	31446767	31447007
chr21	31447228	31447348
chr21	31448405	31448645
chr21	31459141	31459261
chr21	31476600	31476840
chr21	31481170	31481290
chr21	31489391	31489511
chr21	31497086	31497206
chr21	31504196	31504436
chr21	31507561	31507681
chr21	31511692	31511932
chr21	31517565	31517805
chr21	31519904	31520144
chr21	31539640	31539880
chr21	31545912	31546392
chr21	31560137	31561217
chr21	31953929	31954049
chr21	31957961	31958081
chr21	31960607	31960727
chr21	31961380	31961620
chr21	31962648	31962768
chr21	31965552	31966123
chr21	31966207	31966553
chr21	31979208	31979448
chr21	31979564	31979684
